-33.733813	150.834277	2761	Hassall Grove
-33.665114	150.650802	2777	Hawkesbury Heights
-33.880777	151.202796	2000	Haymarket
-33.720992	150.451629	2779	Hazelbrook
-34.079112	151.008619	2233	Heathcote
-33.743504	150.822682	2770	Hebersham
-33.911083	150.889921	2168	Heckenberg
-33.842216	151.135943	2111	Henley
-33.952685	151.231341	2036	Hillsdale
-33.916611	150.863863	2168	Hinchinbrook
-33.601557	150.735673	2753	Hobartville
-33.829836	150.993334	2142	Holroyd
-33.950403	150.949972	2173	Holsworthy
-33.859654	151.081847	2140	Homebush
-33.85283	151.076186	2127	Homebush Bay
-33.945088	150.842975	2171	Horningsea Park
-33.704748	151.098696	2077	Hornsby
-33.841205	150.846364	2175	Horsley Park
-33.92678	150.857888	2171	Hoxton Park
-33.822823	151.133759	2110	Hunters Hill
-33.839798	151.144587	2111	Huntleys Cove
-33.840088	151.145968	2111	Huntleys Point
-33.909964	151.13224	2193	Hurlstone Park
-33.965923	151.101184	2220	Hurstville
-33.925742	151.115185	2220	Hurstville Westfield
-33.998018	151.042591	2234	Illawong
-33.998718	150.866344	2565	Ingleburn
-33.683176	151.262322	2101	Ingleside
-34.017074	151.065081	2226	Jannali
-33.997972	151.096235	2224	Kangaroo Point
-34.014668	151.082733	2232	Kareela
-33.714043	150.311589	2780	Katoomba
-34.021321	150.803211	2558	Kearns
-33.712415	150.958009	2155	Kellyville
-33.700104	150.92865	2155	Kellyville Ridge
-33.88013	150.790485	2178	Kemps Creek
-33.909003	151.223419	2033	Kensington
-33.661023	151.005034	2156	Kenthurst
-34.073171	150.85743	2560	Kentlyn
-33.766376	151.162047	2071	Killara
-33.773728	151.216125	2087	Killarney Heights
-33.873698	151.223633	2011	Kings Cross
-33.742079	150.922711	2147	Kings Langley
-33.745736	150.904598	2148	Kings Park
-33.784272	151.02806	2118	Kingsdene
-33.924922	151.227811	2032	Kingsford
-33.941974	151.101345	2208	Kingsgrove
-33.9333	151.0833	2208	Kingsway West
-33.759967	150.72046	2747	Kingswood
-34.033743	151.071196	2232	Kirrawee
-33.846275	151.212705	2061	Kirribilli
-33.963107	151.133462	2217	Kogarah
-33.979117	151.123296	2217	Kogarah Bay
-33.550652	150.689781	2757	Kurmond
-34.008487	151.204879	2231	Kurnell
-33.546749	150.660686	2758	Kurrajong
-33.951452	151.159943	2216	Kyeemagh
-33.991238	151.098301	2221	Kyle Bay
-33.989634	151.231507	2036	La Perouse
-33.920457	151.075921	2195	Lakemba
-34.18087	150.526834	2572	Lakesland
-33.761339	150.930337	2147	Lalor Park
-33.814599	151.168722	2066	Lane Cove
-33.806246	151.153281	2066	Lane Cove West
-33.89733	150.952786	2166	Lansvale
-33.774112	150.636657	2773	Lapstone
-33.410229	151.024592	2775	Laughtondale
-33.84307	151.208015	2060	Lavender Bay
-33.719696	150.429326	2783	Lawson
-33.883793	151.157057	2040	Leichhardt
-33.760983	150.651519	2750	Leonay
-33.964333	150.81727	2179	Leppington
-33.736938	150.799824	2770	Lethbridge Park
